t;a1;a2;a3;a4
5.939;1.279042;-0.098300;1.377343;-0.353969
5.940;1.349774;0.036968;1.312806;-0.195868
5.941;1.325207;0.166788;1.158419;-0.034996
5.942;1.302018;0.236483;1.065535;0.070806
5.943;1.344708;0.213913;1.130795;0.085892
5.944;1.408934;0.102485;1.306449;0.010294
5.945;1.385266;-0.059458;1.444724;-0.120451
5.946;1.222086;-0.212734;1.434820;-0.249038
5.947;1.005718;-0.299564;1.305282;-0.318418
5.948;0.911381;-0.285532;1.196913;-0.293699
5.949;1.058745;-0.172868;1.231614;-0.175545
5.950;1.399031;0.000000;1.399031;0.000000
5.951;1.738598;0.172515;1.566084;0.175196
5.952;1.884637;0.284361;1.600276;0.292530
5.953;1.789903;0.297709;1.492194;0.316519
5.954;1.574552;0.210943;1.363609;0.247058
5.955;1.412667;0.058750;1.353917;0.119255
5.956;1.389131;-0.101381;1.490511;-0.010172
5.957;1.452286;-0.211030;1.663317;-0.084701
5.958;1.494128;-0.232764;1.726892;-0.069685
5.959;1.471372;-0.163765;1.635137;0.034373
5.960;1.447521;-0.036092;1.483613;0.191999
5.961;1.516849;0.096397;1.420452;0.346286
5.962;1.688093;0.179349;1.508744;0.440601
5.963;1.847320;0.179183;1.668138;0.440162
5.964;1.845772;0.096140;1.749632;0.345252
5.965;1.638028;-0.035877;1.673905;0.191044
5.966;1.342172;-0.162604;1.504775;0.034134
5.967;1.159107;-0.230698;1.389805;-0.069062
5.968;1.214624;-0.208793;1.423417;-0.083777
5.969;1.459439;-0.100197;1.559636;-0.010041
5.970;1.712950;0.057703;1.655247;0.117485
5.971;1.810261;0.207189;1.603072;0.242904
5.972;1.723473;0.291910;1.431563;0.310577
5.973;1.556719;0.278291;1.278427;0.286466
5.974;1.431521;0.168499;1.263022;0.171222
5.975;1.376050;0.000000;1.376050;0.000000
5.976;1.320670;-0.168154;1.488824;-0.170881
5.977;1.196069;-0.277150;1.473218;-0.285326
5.978;1.030741;-0.290102;1.320844;-0.308724
5.979;0.945466;-0.205446;1.150912;-0.240974
5.980;1.042732;-0.057015;1.099747;-0.116318
5.981;1.293765;0.099117;1.194648;0.009921
5.982;1.535094;0.205979;1.329115;0.082615
5.983;1.589237;0.227070;1.362167;0.067969
5.984;1.409053;0.159656;1.249396;-0.033527
5.985;1.119162;0.035026;1.084136;-0.187271
5.986;0.916497;-0.094277;1.010773;-0.337758
5.987;0.915639;-0.175227;1.090866;-0.429750
5.988;1.071255;-0.175064;1.246320;-0.429322
5.989;1.238123;-0.094025;1.332149;-0.336749
5.990;1.305883;0.034817;1.271066;-0.186339
5.991;1.283474;0.158525;1.124950;-0.033293
5.992;1.262116;0.225054;1.037062;0.067361
5.993;1.302676;0.203794;1.098882;0.081714
5.994;1.363166;0.097959;1.265207;0.009793
5.995;1.340163;-0.055998;1.396161;-0.114591
5.996;1.185074;-0.201790;1.386864;-0.236922
5.997;0.979882;-0.284452;1.264334;-0.302928
5.998;0.890613;-0.271234;1.161847;-0.279411
5.999;1.030547;-0.164240;1.194787;-0.167005
6.000;1.353353;0.000000;1.353353;0.000000
6.001;1.675478;0.163904;1.511574;0.166672
6.002;1.814154;0.270122;1.544032;0.278298
6.003;1.724507;0.282691;1.441816;0.301120
6.004;1.520278;0.200092;1.320186;0.235039
6.005;1.366419;0.055331;1.311088;0.113454
6.006;1.343547;-0.096902;1.440449;-0.009677
6.007;1.403029;-0.201047;1.604076;-0.080580
6.008;1.442784;-0.221514;1.664298;-0.066295
6.009;1.421826;-0.155652;1.577477;0.032701
6.010;1.400077;-0.033992;1.434069;0.182659
6.011;1.466487;0.092201;1.374286;0.329439
6.012;1.629044;0.171198;1.457847;0.419166
6.013;1.779733;0.171039;1.608695;0.418748
6.014;1.777746;0.091955;1.685791;0.328455
6.015;1.580264;-0.033789;1.614053;0.181750
6.016;1.299343;-0.154548;1.453891;0.032473
6.017;1.125432;-0.219547;1.344979;-0.065702
6.018;1.177783;-0.198914;1.376697;-0.079701
6.019;1.409757;-0.095769;1.505527;-0.009552
6.020;1.650253;0.054345;1.595908;0.111769
6.021;1.742925;0.196532;1.546393;0.231087
6.022;1.661100;0.277186;1.383914;0.295467
6.023;1.503179;0.264357;1.238822;0.272529
6.024;1.384185;0.160089;1.224096;0.162892
6.025;1.330938;0.000000;1.330938;0.000000
6.026;1.277777;-0.159761;1.437539;-0.162567
6.027;1.159351;-0.263273;1.422624;-0.271444
6.028;1.002784;-0.275469;1.278254;-0.293703
6.029;0.922391;-0.194879;1.117270;-0.229250
6.030;1.015016;-0.053697;1.068713;-0.110659
6.031;1.253160;0.094735;1.158425;0.009439
6.032;1.481831;0.196232;1.285599;0.078596
6.033;1.532883;0.216093;1.316789;0.064662
6.034;1.361710;0.151747;1.209963;-0.031895
6.035;1.086454;0.032988;1.053466;-0.178160
6.036;0.893800;-0.090169;0.983970;-0.321325
6.037;0.892483;-0.167259;1.059742;-0.408841
6.038;1.039759;-0.167103;1.206862;-0.408434
6.039;1.198165;-0.089928;1.288094;-0.320365
6.040;1.263071;0.032791;1.230280;-0.177273
6.041;1.242663;0.150672;1.091991;-0.031673
6.042;1.223007;0.214174;1.008833;0.064084
6.043;1.261542;0.194150;1.067392;0.077738
6.044;1.318510;0.093626;1.224883;0.009317
6.045;1.296164;-0.052740;1.348904;-0.109016
6.046;1.148765;-0.191412;1.340177;-0.225395
6.047;0.954171;-0.270105;1.224276;-0.288189
6.048;0.869698;-0.257654;1.127352;-0.265816
6.049;1.002578;-0.156043;1.158621;-0.158880
6.050;1.308803;0.000000;1.308803;0.000000
6.051;1.614382;0.155724;1.458658;0.158563
6.052;1.746068;0.256598;1.489470;0.264758
6.053;1.661235;0.268433;1.392802;0.286469
6.054;1.467553;0.189802;1.277751;0.223603
6.055;1.321323;0.052111;1.269212;0.107933
6.056;1.299108;-0.092614;1.391722;-0.009206
6.057;1.355125;-0.191532;1.546656;-0.076660
6.058;1.392897;-0.210805;1.603702;-0.063069
6.059;1.373610;-0.147941;1.521551;0.031110
6.060;1.353809;-0.032014;1.385823;0.173771
6.061;1.417418;0.088180;1.329237;0.313410
6.062;1.571728;0.163408;1.408320;0.398770
6.063;1.714335;0.163256;1.551079;0.398373
6.064;1.711958;0.087944;1.624014;0.312473
6.065;1.524233;-0.031822;1.556056;0.172906
6.066;1.257492;-0.146892;1.404385;0.030893
6.067;1.092279;-0.208933;1.301212;-0.062505
6.068;1.141643;-0.189499;1.331141;-0.075823
6.069;1.361451;-0.091530;1.452981;-0.009087
6.070;1.589600;0.051182;1.538418;0.106330
6.071;1.677852;0.186426;1.491427;0.219843
6.072;1.600709;0.263206;1.337503;0.281090
6.073;1.451154;0.251122;1.200031;0.259268
6.074;1.338054;0.152100;1.185954;0.154966
6.075;1.286947;0.000000;1.286947;0.000000
6.076;1.235923;-0.151789;1.387711;-0.154657
6.077;1.123365;-0.250092;1.373457;-0.258236
6.078;0.975093;-0.261577;1.236670;-0.279412
6.079;0.899305;-0.184858;1.084163;-0.218095
6.080;0.987509;-0.050572;1.038081;-0.105275
6.081;1.213426;0.090540;1.122887;0.008979
6.082;1.430103;0.186942;1.243161;0.074771
6.083;1.478239;0.205646;1.272594;0.061516
6.084;1.315628;0.144230;1.171398;-0.030343
6.085;1.054268;0.031068;1.023200;-0.169490
6.086;0.871133;-0.086233;0.957366;-0.305690
6.087;0.869405;-0.159645;1.029050;-0.388947
6.088;1.008787;-0.159496;1.168283;-0.388559
6.089;1.159160;-0.086002;1.245163;-0.304776
6.090;1.221325;0.030883;1.190442;-0.168647
6.091;1.202770;0.143208;1.059562;-0.030132
6.092;1.184697;0.203819;0.980878;0.060966
6.093;1.221307;0.184958;1.036349;0.073955
6.094;1.274953;0.089479;1.185474;0.008864
6.095;1.253257;-0.049670;1.302928;-0.103711
6.096;1.113166;-0.181570;1.294737;-0.214427
6.097;0.928623;-0.256484;1.185107;-0.274165
6.098;0.848689;-0.244756;1.093445;-0.252881
6.099;0.974871;-0.148256;1.123127;-0.151148
6.100;1.265368;0.000000;1.265368;0.000000
6.101;1.555252;0.147953;1.407299;0.150847
6.102;1.680301;0.243752;1.436548;0.251874
6.103;1.600024;0.254897;1.345127;0.272529
6.104;1.416345;0.180044;1.236301;0.212722
6.105;1.277364;0.049078;1.228286;0.102681
6.106;1.255798;-0.088510;1.344308;-0.008758
6.107;1.308548;-0.182462;1.491011;-0.072929
6.108;1.344434;-0.200612;1.545046;-0.060000
6.109;1.326701;-0.140612;1.467314;0.029596
6.110;1.308705;-0.030151;1.338856;0.165315
6.111;1.369623;0.084327;1.285296;0.298159
6.112;1.516106;0.155966;1.360140;0.379365
6.113;1.651063;0.155820;1.495243;0.378987
6.114;1.648341;0.084101;1.564240;0.297268
6.115;1.469891;-0.029970;1.499862;0.164492
6.116;1.216616;-0.139616;1.356232;0.029390
6.117;1.059666;-0.198830;1.258497;-0.059464
6.118;1.106212;-0.180525;1.286737;-0.072133
6.119;1.314492;-0.087472;1.401964;-0.008645
6.120;1.530928;0.048203;1.482725;0.101156
6.121;1.614971;0.176842;1.438129;0.209144
6.122;1.542244;0.249935;1.292309;0.267411
6.123;1.400610;0.238552;1.162058;0.246651
6.124;1.293113;0.144510;1.148603;0.147425
6.125;1.244064;0.000000;1.244064;0.000000
6.126;1.195096;-0.144214;1.339311;-0.147131
6.127;1.088114;-0.237574;1.325688;-0.245669
6.128;0.947698;-0.248388;1.196086;-0.265815
6.129;0.876253;-0.175355;1.051609;-0.207481
6.130;0.960246;-0.047629;1.007875;-0.100152
6.131;1.174565;0.086524;1.088041;0.008542
6.132;1.379878;0.178089;1.201789;0.071132
6.133;1.425263;0.195701;1.229562;0.058522
6.134;1.270786;0.137086;1.133700;-0.028867
6.135;1.022621;0.029260;0.993361;-0.161242
6.136;0.848534;-0.082462;0.930996;-0.290813
6.137;0.846442;-0.152369;0.998812;-0.370019
6.138;0.978351;-0.152227;1.130578;-0.369650
6.139;1.121099;-0.082240;1.203339;-0.289944
6.140;1.180632;0.029085;1.151547;-0.160440
6.141;1.163792;0.136114;1.027678;-0.028666
6.142;1.147191;0.193963;0.953228;0.057999
6.143;1.181970;0.176197;1.005773;0.070356
6.144;1.232485;0.085508;1.146977;0.008432
6.145;1.211431;-0.046780;1.258210;-0.098664
6.146;1.078285;-0.172238;1.250523;-0.203992
6.147;0.903273;-0.243553;1.146826;-0.260823
6.148;0.827635;-0.232505;1.060140;-0.240575
6.149;0.947457;-0.140859;1.088316;-0.143793
6.150;1.223035;0.000000;1.223035;0.000000
6.151;1.498031;0.140571;1.357460;0.143506
6.152;1.616778;0.231552;1.385226;0.239616
6.153;1.540813;0.242046;1.298767;0.259266
6.154;1.366619;0.170790;1.195829;0.202370
6.155;1.234529;0.046222;1.188307;0.097684
6.156;1.213603;-0.084581;1.298183;-0.008332
6.157;1.263273;-0.173819;1.437092;-0.069380
6.158;1.297366;-0.190910;1.488276;-0.057080
6.159;1.281077;-0.133647;1.414724;0.028156
6.160;1.264751;-0.028396;1.293147;0.157270
6.161;1.323087;0.080636;1.242452;0.283648
6.162;1.462138;0.148854;1.313284;0.360903
6.163;1.589856;0.148715;1.441140;0.360543
6.164;1.586831;0.080419;1.506412;0.282800
6.165;1.417198;-0.028226;1.445424;0.156487
6.166;1.176709;-0.132700;1.309409;0.027960
6.167;1.027609;-0.189214;1.216824;-0.056570
6.168;1.071496;-0.171972;1.243469;-0.068623
6.169;1.268854;-0.083587;1.352442;-0.008224
6.170;1.474180;0.045398;1.428782;0.096233
6.171;1.554212;0.167754;1.386458;0.198966
6.172;1.485651;0.237335;1.248316;0.254396
6.173;1.351518;0.226612;1.124906;0.234647
6.174;1.249344;0.137300;1.112044;0.140250
6.175;1.202277;0.000000;1.202277;0.000000
6.176;1.155287;-0.137019;1.292306;-0.139970
6.177;1.053604;-0.225683;1.279287;-0.233712
6.178;0.920625;-0.235866;1.156491;-0.252878
6.179;0.853278;-0.166344;1.019622;-0.197384
6.180;0.933260;-0.044857;0.978116;-0.095277
6.181;1.136575;0.082680;1.053895;0.008127
6.182;1.331121;0.169651;1.161470;0.067671
6.183;1.373912;0.186236;1.187676;0.055674
6.184;1.227162;0.130296;1.096867;-0.027462
6.185;0.991526;0.027557;0.963969;-0.153395
6.186;0.826042;-0.078848;0.904890;-0.276659
6.187;0.823627;-0.145418;0.969045;-0.352010
6.188;0.948463;-0.145283;1.093746;-0.351659
6.189;1.083971;-0.078636;1.162607;-0.275832
6.190;1.140979;0.027393;1.113587;-0.152631
6.191;1.125727;0.129372;0.996354;-0.027271
6.192;1.110492;0.184582;0.925910;0.055176
6.193;1.143531;0.167848;0.975683;0.066932
6.194;1.191093;0.081708;1.109385;0.008022
6.195;1.170671;-0.044057;1.214728;-0.093862
6.196;1.044126;-0.163388;1.207514;-0.194063
6.197;0.878153;-0.231276;1.109428;-0.248128
6.198;0.806581;-0.220869;1.027450;-0.228866
6.199;0.920363;-0.133831;1.054195;-0.136794
6.200;1.181789;0.000000;1.181789;0.000000
6.201;1.442664;0.133558;1.309106;0.136521
6.202;1.555426;0.219964;1.335462;0.227954
6.203;1.483542;0.229845;1.253697;0.246647
6.204;1.318344;0.162015;1.156329;0.192520
6.205;1.192802;0.043532;1.149270;0.092930
6.206;1.172506;-0.080820;1.253327;-0.007926
6.207;1.219273;-0.165581;1.384854;-0.066003
6.208;1.251661;-0.181676;1.433337;-0.054302
6.209;1.236714;-0.127028;1.363742;0.026785
6.210;1.221933;-0.026743;1.248676;0.149615
6.211;1.277791;0.077099;1.200692;0.269842
6.212;1.409787;0.142060;1.267726;0.343337
6.213;1.530652;0.141928;1.388725;0.342994
6.214;1.527362;0.076892;1.450471;0.269036
6.215;1.366112;-0.026583;1.392695;0.148870
6.216;1.137764;-0.126128;1.263891;0.026599
6.217;0.996122;-0.180062;1.176184;-0.053816
6.218;1.037502;-0.163822;1.201324;-0.065282
6.219;1.224511;-0.079870;1.304380;-0.007824
6.220;1.419296;0.042756;1.376541;0.091549
6.221;1.495509;0.159135;1.336373;0.189281
6.222;1.430876;0.225372;1.205504;0.242014
6.223;1.303846;0.215272;1.088574;0.223226
6.224;1.206732;0.130450;1.076282;0.133423
6.225;1.161570;0.000000;1.161570;0.000000
6.226;1.116482;-0.130184;1.246666;-0.133157
6.227;1.019835;-0.214390;1.234225;-0.222337
6.228;0.893901;-0.223978;1.117879;-0.240569
6.229;0.830417;-0.157798;0.988215;-0.187776
6.230;0.906578;-0.042246;0.948824;-0.090640
6.231;1.099457;0.079001;1.020455;0.007731
6.232;1.283800;0.161609;1.122191;0.064377
6.233;1.324144;0.177227;1.146917;0.052964
6.234;1.184736;0.123842;1.060893;-0.026125
6.235;0.960996;0.025953;0.935043;-0.145928
6.236;0.803689;-0.075387;0.879076;-0.263193
6.237;0.800990;-0.138778;0.939768;-0.334876
6.238;0.919133;-0.138648;1.057781;-0.334542
6.239;1.047767;-0.075184;1.122952;-0.262406
6.240;1.102352;0.025798;1.076554;-0.145202
6.241;1.088567;0.122965;0.965603;-0.025943
6.242;1.074601;0.175652;0.898949;0.052490
6.243;1.105987;0.159891;0.946096;0.063674
6.244;1.150766;0.078071;1.072695;0.007631
6.245;1.130965;-0.041493;1.172458;-0.089293
6.246;1.010694;-0.154995;1.165689;-0.184617
6.247;0.853291;-0.219620;1.072911;-0.236050
6.248;0.785567;-0.209817;0.995384;-0.217725
6.249;0.893616;-0.127155;1.020771;-0.130135
6.250;1.141618;0.000000;1.141618;0.000000
6.251;1.389096;0.126895;1.262201;0.129876
6.252;1.496177;0.208957;1.287220;0.216858
6.253;1.428156;0.218261;1.209894;0.234641
6.254;1.271487;0.153693;1.117795;0.183149
6.255;1.152169;0.040998;1.111171;0.088406
6.256;1.132493;-0.077222;1.209715;-0.007540
6.257;1.176522;-0.157731;1.334253;-0.062790
6.258;1.207290;-0.172887;1.380177;-0.051659
6.259;1.193589;-0.120737;1.314325;0.025481
6.260;1.180237;-0.025187;1.205423;0.142332
6.261;1.233717;0.073712;1.160005;0.256707
6.262;1.359015;0.135570;1.223445;0.326624
6.263;1.473395;0.135443;1.337952;0.326298
6.264;1.469875;0.073513;1.396362;0.255940
6.265;1.316593;-0.025036;1.341629;0.141624
6.266;1.099773;-0.119881;1.219654;0.025304
6.267;0.965218;-0.171351;1.136568;-0.051197
6.268;1.004232;-0.156054;1.160286;-0.062105
6.269;1.181435;-0.076312;1.257747;-0.007443
6.270;1.366222;0.040267;1.325955;0.087092
6.271;1.438796;0.150962;1.287834;0.180067
6.272;1.377869;0.214015;1.163854;0.230233
6.273;1.257566;0.204501;1.053065;0.212360
6.274;1.165259;0.123943;1.041316;0.126928
6.275;1.121930;0.000000;1.121930;0.000000
6.276;1.078672;-0.123690;1.202362;-0.126675
6.277;0.986810;-0.203663;1.190473;-0.211514
6.278;0.867546;-0.212691;1.080237;-0.228859
6.279;0.807706;-0.149694;0.957400;-0.178635
6.280;0.880229;-0.039787;0.920016;-0.086227
6.281;1.063206;0.075481;0.987725;0.007355
6.282;1.237882;0.153945;1.083937;0.061243
6.283;1.275918;0.168653;1.107265;0.050386
6.284;1.143485;0.117709;1.025776;-0.024853
6.285;0.931041;0.024443;0.906598;-0.138824
6.286;0.781508;-0.072072;0.853580;-0.250381
6.287;0.778561;-0.132434;0.910995;-0.318575
6.288;0.890367;-0.132310;1.022678;-0.318257
6.289;1.012478;-0.071878;1.084355;-0.249632
6.290;1.064736;0.024297;1.040440;-0.138133
6.291;1.052308;0.116875;0.935433;-0.024680
6.292;1.039520;0.167154;0.872366;0.049935
6.293;1.069334;0.152308;0.917026;0.060574
6.294;1.111489;0.074591;1.036898;0.007260
6.295;1.092299;-0.039078;1.131377;-0.084946
6.296;0.977990;-0.147035;1.125025;-0.175630
6.297;0.828716;-0.208554;1.037269;-0.224559
6.298;0.764633;-0.199319;0.963952;-0.207126
6.299;0.867237;-0.120813;0.988050;-0.123800
6.300;1.102505;0.000000;1.102505;0.000000
6.301;1.337277;0.120566;1.216711;0.123553
6.302;1.438963;0.198503;1.240460;0.206301
6.303;1.374597;0.207264;1.167333;0.223218
6.304;1.226018;0.145800;1.080218;0.174233
6.305;1.112614;0.038612;1.074002;0.084102
6.306;1.093547;-0.073779;1.167326;-0.007173
6.307;1.134996;-0.150250;1.285246;-0.059734
6.308;1.164224;-0.164522;1.328746;-0.049144
6.309;1.151679;-0.114757;1.266436;0.024241
6.310;1.139647;-0.023721;1.163368;0.135403
6.311;1.190846;0.070467;1.120378;0.244210
6.312;1.309786;0.129370;1.180416;0.310723
6.313;1.418028;0.129249;1.288779;0.310413
6.314;1.414310;0.070277;1.344033;0.243480
6.315;1.268604;-0.023579;1.292183;0.134729
6.316;1.062730;-0.113944;1.176674;0.024072
6.317;0.934906;-0.163060;1.097965;-0.048704
6.318;0.971690;-0.148652;1.120341;-0.059081
6.319;1.139600;-0.072908;1.212508;-0.007081
6.320;1.314903;0.037923;1.276980;0.082853
6.321;1.384011;0.143211;1.240801;0.171301
6.322;1.326580;0.203232;1.123347;0.219025
6.323;1.212646;0.194270;1.018376;0.202022
6.324;1.124909;0.117762;1.007147;0.120749
6.325;1.083342;0.000000;1.083342;0.000000
6.326;1.041843;-0.117521;1.159364;-0.120508
6.327;0.954529;-0.193474;1.148003;-0.201216
6.328;0.841581;-0.201975;1.043556;-0.217717
6.329;0.785178;-0.142008;0.927187;-0.169939
6.330;0.854235;-0.037471;0.891706;-0.082030
6.331;1.027820;0.072113;0.955707;0.006997
6.332;1.193337;0.146642;1.046695;0.058261
6.333;1.229196;0.160492;1.068704;0.047933
6.334;1.103388;0.111880;0.991508;-0.023643
6.335;0.901670;0.023020;0.878650;-0.132066
6.336;0.759528;-0.068897;0.828425;-0.238191
6.337;0.756364;-0.126375;0.882739;-0.303065
6.338;0.862174;-0.126257;0.988431;-0.302763
6.339;0.978091;-0.068711;1.046802;-0.237479
6.340;1.028118;0.022882;1.005236;-0.131408
6.341;1.016943;0.111087;0.905855;-0.023479
6.342;1.005248;0.159065;0.846182;0.047504
6.343;1.033567;0.145082;0.888485;0.057625
6.344;1.073249;0.071262;1.001987;0.006906
6.345;1.054659;-0.036803;1.091462;-0.080810
6.346;0.946016;-0.139487;1.085503;-0.167079
6.347;0.804450;-0.198047;1.002497;-0.213627
6.348;0.743813;-0.189349;0.933162;-0.197042
6.349;0.841248;-0.114788;0.956036;-0.117773
6.350;1.064437;0.000000;1.064437;0.000000
6.351;1.287156;0.114553;1.172603;0.117538
6.352;1.383719;0.188573;1.195146;0.196257
6.353;1.322812;0.196822;1.125990;0.212351
6.354;1.181905;0.138316;1.043589;0.165750
6.355;1.074122;0.036364;1.037758;0.080008
6.356;1.055653;-0.070484;1.126137;-0.006824
6.357;1.094670;-0.143120;1.237790;-0.056825
6.358;1.122434;-0.156560;1.278994;-0.046751
6.359;1.110961;-0.109075;1.220036;0.023061
6.360;1.100148;-0.022340;1.122488;0.128811
6.361;1.149158;0.067361;1.081798;0.232321
6.362;1.262063;0.123448;1.138615;0.295595
6.363;1.364495;0.123332;1.241163;0.295300
6.364;1.360610;0.067178;1.293432;0.231626
6.365;1.222105;-0.022206;1.244311;0.128169
6.366;1.026624;-0.108302;1.134926;0.022900
6.367;0.905195;-0.155169;1.060364;-0.046333
6.368;0.939875;-0.141598;1.081473;-0.056205
6.369;1.098982;-0.069651;1.168633;-0.006736
6.370;1.265288;0.035716;1.229572;0.078819
6.371;1.331095;0.135860;1.195235;0.162961
6.372;1.276959;0.192995;1.083965;0.208361
6.373;1.169058;0.184553;0.984505;0.192186
6.374;1.085662;0.111889;0.973773;0.114870
6.375;1.045790;0.000000;1.045790;0.000000
6.376;1.005984;-0.111660;1.117644;-0.114641
6.377;0.922991;-0.183797;1.106788;-0.191420
6.378;0.816024;-0.191801;1.007826;-0.207117
6.379;0.762863;-0.134720;0.897582;-0.161665
6.380;0.828618;-0.035290;0.863908;-0.078036
6.381;0.993294;0.068891;0.924403;0.006656
6.382;1.150132;0.139683;1.010449;0.055425
6.383;1.183938;0.152725;1.031213;0.045599
6.384;1.064425;0.106340;0.958085;-0.022492
6.385;0.872892;0.021680;0.851211;-0.125636
6.386;0.737774;-0.065857;0.803631;-0.226594
6.387;0.734425;-0.120587;0.855012;-0.288309
6.388;0.834559;-0.120474;0.955033;-0.288022
6.389;0.944595;-0.065679;1.010274;-0.225917
6.390;0.992483;0.021550;0.970932;-0.125010
6.391;0.982463;0.105586;0.876877;-0.022336
6.392;0.971782;0.151367;0.820415;0.045191
6.393;0.998681;0.138196;0.860485;0.054819
6.394;1.036032;0.068076;0.967956;0.006570
6.395;1.018030;-0.034661;1.052690;-0.076876
6.396;0.914772;-0.132328;1.047100;-0.158944
6.397;0.780516;-0.188072;0.968588;-0.203225
6.398;0.723140;-0.179878;0.903018;-0.187448
6.399;0.815667;-0.109064;0.924730;-0.112039
6.400;1.027398;0.000000;1.027398;0.000000
6.401;1.238683;0.108841;1.129843;0.111815
6.402;1.330382;0.179141;1.151241;0.186701
6.403;1.272749;0.186909;1.085840;0.202012
6.404;1.139117;0.131217;1.007900;0.157680
6.405;1.036677;0.034248;1.002429;0.076112
6.406;1.018793;-0.067332;1.086126;-0.006492
6.407;1.055518;-0.136327;1.191845;-0.054059
6.408;1.081890;-0.148983;1.230873;-0.044475
6.409;1.071413;-0.103674;1.175086;0.021938
6.410;1.061725;-0.021040;1.082764;0.122539
6.411;1.108635;0.064386;1.044249;0.221009
6.412;1.215810;0.117792;1.098018;0.281203
6.413;1.312745;0.117681;1.195063;0.280922
6.414;1.308718;0.064211;1.244507;0.220348
6.415;1.177059;-0.020914;1.197973;0.121929
6.416;0.991447;-0.102939;1.094386;0.021785
6.417;0.876094;-0.147658;1.023752;-0.044077
6.418;0.908789;-0.134876;1.043665;-0.053468
6.419;1.059555;-0.066536;1.126090;-0.006408
6.420;1.217325;0.033637;1.183688;0.074981
6.421;1.279988;0.128889;1.151100;0.155026
6.422;1.228962;0.183275;1.045687;0.198216
6.423;1.126772;0.175323;0.951449;0.182828
6.424;1.047503;0.106310;0.941193;0.109277
6.425;1.009260;0.000000;1.009260;0.000000
6.426;0.971080;-0.106093;1.077172;-0.109059
